EmployeeID,Age,Gender,Country,Department,JobLevel,YearsAtCompany,MonthlyIncome,NumProjects,LastEvaluationScore,SatisfactionLevel,AvgWorkHoursPerWeek,PromotedLast5Years,HasMentor,RemoteWork,TrainingHours,Certifications,LeavesTaken,FeedbackScore,Attrition
24690,50.0,Female,Canada,Sales,Mid,6,139990.0,3,0.79,2,52,1,1,0,20,3,24,4.5,1
24691,44.0,Male,USA,Support,Mid,8,56137.0,8,0.55,4,40,0,1,0,93,3,18,1.3,0
24692,31.0,Other,USA,Development,Lead,11,93105.0,8,0.85,5,37,1,1,1,17,3,27,2.4,1
24693,30.0,Other,India,Support,Senior,10,77880.0,5,0.71,5,40,0,0,1,44,0,4,1.1,0
24694,34.0,Male,Germany,Marketing,Senior,1,110984.0,7,0.68,5,39,1,0,1,7,3,0,4.6,1
24695,53.0,Other,India,Support,Lead,4,30287.0,1,0.68,2,41,1,1,1,64,4,23,3.1,0
24696,22.0,Male,India,Support,Junior,17,118084.0,9,0.61,2,36,0,0,0,24,2,16,4.2,0
24697,22.0,Male,India,Sales,Mid,19,101420.0,3,0.99,1,47,0,0,1,80,2,5,1.5,0
24698,58.0,Other,USA,Sales,Senior,3,144916.0,3,0.93,5,49,0,0,1,57,1,6,1.8,1
24699,39.0,Other,Canada,Marketing,Senior,13,49947.0,7,0.62,3,42,0,1,0,37,4,29,4.9,0
24700,57.0,Female,Canada,Development,Junior,5,84232.0,9,0.57,1,50,0,0,0,60,0,12,2.0,0
24701,52.0,Female,UK,Development,Mid,9,84116.0,1,0.78,5,45,0,0,0,96,1,15,1.1,0
24702,22.0,Male,UK,HR,Lead,19,101385.0,4,0.82,2,36,0,1,1,83,3,16,3.3,0
24703,57.0,Other,Canada,Sales,Lead,0,144202.0,9,0.8,2,40,0,1,0,23,0,17,3.3,1
24704,30.0,Male,India,Marketing,Senior,9,74227.0,5,0.65,4,50,1,1,1,61,3,20,4.2,0
24705,43.0,Female,USA,Support,Senior,6,71408.0,9,0.98,5,46,0,0,0,89,3,13,2.1,0
24706,49.0,Male,India,Development,Junior,1,76402.0,3,0.75,4,39,0,0,0,69,2,16,4.9,1
24707,47.0,Other,India,HR,Mid,3,74850.0,8,0.53,3,39,0,0,1,2,2,28,2.9,0
24708,31.0,Other,India,HR,Lead,15,50650.0,4,0.78,4,48,1,1,0,92,1,13,4.5,0
24709,24.0,Female,Germany,Support,Junior,11,75170.0,1,0.78,2,47,1,0,0,42,0,24,1.1,0
24710,23.0,Male,Germany,HR,Senior,3,92459.0,3,0.71,5,48,0,1,1,86,1,21,3.1,1
24711,58.0,Male,India,Sales,Junior,14,34176.0,7,0.79,1,41,1,0,0,30,2,28,1.6,1
24712,52.0,Other,UK,Marketing,Lead,1,139790.0,1,0.46,4,40,0,0,0,71,4,11,3.1,1
24713,54.0,Female,UK,Sales,Mid,19,110928.0,3,,2,46,0,0,1,34,3,16,1.7,0
24714,53.0,Other,Canada,Marketing,Mid,9,107952.0,9,0.79,1,50,1,1,0,99,0,26,2.0,1
24715,33.0,Other,USA,Support,Senior,19,32397.0,5,0.48,5,59,1,0,1,41,0,5,3.8,1
24716,24.0,Female,Germany,Sales,Lead,6,54300.0,4,0.66,4,53,1,1,1,4,3,15,2.6,0
24717,47.0,Other,India,Support,Mid,4,128700.0,6,0.41,3,42,0,1,1,93,3,17,4.8,0
24718,35.0,Male,Germany,Development,Mid,8,55227.0,3,0.73,2,43,1,1,0,0,0,0,2.9,0
24719,33.0,Male,Canada,HR,Lead,18,94318.0,9,0.52,5,35,0,1,0,74,3,6,2.1,0
24720,47.0,Male,UK,Marketing,Senior,0,46877.0,8,0.6,2,53,1,0,0,84,1,18,1.4,0
24721,37.0,Other,UK,HR,Junior,12,108850.0,9,0.9,4,48,0,0,0,26,1,21,1.5,0
24722,,Female,USA,Support,Lead,16,37627.0,9,0.5,4,51,0,1,0,78,4,20,2.0,0
24723,49.0,Female,USA,HR,Lead,19,45432.0,3,0.89,4,51,1,0,1,62,3,12,4.6,1
24724,28.0,Female,Canada,Marketing,Lead,1,68755.0,5,0.44,3,39,1,1,0,89,0,24,1.2,0
24725,36.0,Female,USA,Support,Senior,2,41553.0,6,0.67,2,48,0,0,1,44,3,26,4.5,1
24726,57.0,Female,Canada,Marketing,Mid,15,148744.0,4,0.6,2,42,0,0,1,58,2,15,2.7,0
24727,29.0,Other,Germany,Development,Junior,19,134353.0,1,0.42,2,53,0,0,0,20,3,22,1.2,0
24728,31.0,Female,India,Marketing,Mid,2,96364.0,4,0.53,1,47,0,0,0,5,3,26,4.7,0
24729,36.0,Male,UK,HR,Junior,8,140938.0,4,0.95,1,40,0,0,1,92,0,26,2.8,0
24730,39.0,Other,India,Sales,Senior,4,41569.0,4,0.57,4,37,0,1,0,57,4,20,4.5,1
24731,58.0,Male,Germany,Support,Lead,17,49339.0,2,0.82,3,46,1,1,1,10,0,12,3.5,0
24732,56.0,Female,USA,Development,Mid,14,43220.0,3,0.91,1,52,0,0,0,73,2,18,2.2,1
24733,23.0,Female,UK,Sales,Junior,4,119821.0,5,0.94,4,44,0,1,0,69,3,20,3.9,0
24734,43.0,Male,USA,Sales,Lead,0,44667.0,7,0.88,4,36,1,1,0,39,2,1,4.1,0
24735,36.0,Male,India,Sales,Lead,18,112206.0,6,0.63,5,54,0,1,1,73,1,24,3.8,0
24736,58.0,Other,USA,Support,Mid,16,38731.0,6,0.46,5,40,1,1,1,25,1,19,1.0,1
24737,57.0,Female,Canada,Support,Junior,11,107625.0,7,0.5,4,56,1,0,0,45,3,12,2.4,0
24738,26.0,Female,India,Sales,Junior,15,89062.0,4,0.48,5,38,1,1,1,91,3,14,3.2,0
24739,36.0,Female,USA,Marketing,Mid,16,65274.0,3,0.6,2,36,0,1,1,63,3,0,4.6,0
24740,48.0,Male,India,Marketing,Junior,7,,9,0.9,4,48,0,1,1,91,0,1,1.2,0
24741,37.0,Female,USA,Sales,Lead,10,131240.0,9,0.61,4,49,1,0,0,11,2,27,2.1,0
24742,57.0,Other,USA,Marketing,Lead,5,95537.0,8,0.72,4,40,1,1,0,86,0,10,4.7,0
24743,59.0,Other,India,Sales,Mid,19,121618.0,5,0.7,5,49,1,0,0,58,1,23,3.5,0
24744,39.0,Male,Germany,Support,Junior,14,100126.0,7,0.74,5,52,1,0,0,0,2,1,2.6,1
24745,56.0,Male,India,Marketing,Junior,8,133791.0,8,0.46,5,40,1,1,1,96,2,12,1.9,1
24746,46.0,Other,UK,Development,Junior,15,77048.0,1,0.76,4,44,0,0,0,21,4,3,3.6,0
24747,43.0,Male,UK,Support,Mid,4,90564.0,4,0.98,1,58,1,0,0,12,4,11,1.9,0
24748,52.0,Male,Germany,Sales,Lead,1,40426.0,8,0.79,4,39,1,1,1,50,2,6,3.6,0
24749,58.0,Female,USA,Development,Lead,6,118116.0,8,0.71,2,42,0,0,0,57,3,1,1.1,0
24750,,Other,India,Development,Senior,11,33559.0,7,0.62,2,58,1,1,1,79,4,3,4.2,1
24751,44.0,Female,USA,Support,Senior,10,81781.0,5,0.42,5,54,0,1,1,95,4,7,4.1,0
24752,37.0,Other,USA,Development,Senior,16,66031.0,2,0.46,2,45,0,1,1,94,3,5,4.6,0
24753,27.0,Female,UK,Marketing,Junior,7,102967.0,2,0.63,1,35,1,0,0,55,1,21,4.7,0
24754,36.0,Other,India,Development,Junior,0,66200.0,1,0.68,3,44,0,1,1,94,2,22,4.8,0
24755,39.0,Other,Canada,Development,Junior,11,136501.0,8,0.65,1,51,0,1,0,61,0,20,1.6,1
24756,59.0,Other,UK,HR,Lead,5,139027.0,6,0.61,3,53,0,0,1,22,4,20,1.6,0
24757,34.0,Male,USA,Development,Senior,16,116928.0,4,0.8,2,44,1,0,0,80,4,15,2.5,0
24758,45.0,Female,USA,Development,Senior,9,147333.0,3,0.99,4,41,1,1,0,66,2,15,2.9,1
24759,34.0,Male,Canada,Marketing,Mid,2,67262.0,6,0.8,4,55,0,0,1,86,2,7,1.2,0
24760,22.0,Male,USA,Development,Mid,12,,2,0.71,4,47,1,1,0,69,0,1,4.6,0
24761,57.0,Other,Germany,Development,Senior,7,76613.0,7,1.0,4,54,0,0,0,35,0,11,1.1,1
24762,39.0,Other,Canada,Support,Senior,16,42785.0,6,0.45,3,49,0,0,0,50,4,27,4.6,0
24763,54.0,Male,USA,HR,Junior,4,49988.0,8,0.79,2,41,1,1,1,25,4,25,2.2,0
24764,59.0,Male,UK,Development,Lead,6,44255.0,5,0.71,5,48,1,1,1,33,3,2,3.0,0
24765,27.0,Male,UK,Sales,Lead,2,133728.0,4,0.75,3,57,0,0,0,74,4,5,1.2,0
24766,38.0,Other,Germany,HR,Mid,5,103154.0,1,0.95,5,59,0,0,1,54,4,27,2.0,0
24767,25.0,Other,Canada,Marketing,Mid,13,49411.0,9,0.6,5,42,0,1,1,16,0,19,1.9,1
24768,,Other,Canada,Development,Mid,8,41043.0,5,0.73,5,51,0,1,0,83,0,0,3.5,1
24769,51.0,Female,USA,Support,Mid,16,107918.0,4,0.54,5,40,0,0,1,35,3,0,1.4,0
24770,41.0,Male,USA,Support,Senior,8,130893.0,1,0.65,4,45,1,1,1,92,3,13,4.5,0
24771,29.0,Male,India,Marketing,Senior,12,97080.0,9,0.88,1,55,1,1,1,54,1,25,4.1,0
24772,23.0,Female,Germany,Marketing,Lead,15,102305.0,4,0.74,4,40,0,0,0,57,3,6,4.6,0
24773,58.0,Male,Canada,Sales,Senior,10,95025.0,4,0.95,1,58,0,0,0,62,1,7,4.0,1
24774,25.0,Male,USA,Marketing,Lead,4,38560.0,2,0.97,4,48,0,1,0,79,2,19,3.0,0
24775,31.0,Male,Canada,Marketing,Junior,16,33677.0,3,0.97,2,36,1,0,0,8,2,14,1.3,0
24776,41.0,Female,Germany,HR,Senior,15,146540.0,5,0.66,1,50,1,0,0,36,2,28,3.5,0
24777,56.0,Female,UK,Development,Junior,4,42133.0,9,0.77,4,52,0,0,0,59,2,28,2.6,1
24778,31.0,Male,Germany,Sales,Junior,18,101715.0,4,0.68,4,43,1,0,0,18,0,26,2.5,0
24779,49.0,Other,Canada,Sales,Junior,9,103829.0,2,0.83,4,51,0,1,0,50,4,2,3.0,1
24780,36.0,Male,USA,Sales,Lead,11,52375.0,5,0.93,1,36,0,1,1,95,0,5,2.3,0
24781,57.0,Male,Canada,Development,Lead,18,,9,0.72,3,57,0,0,1,26,4,25,2.0,0
24782,22.0,Other,India,Marketing,Senior,6,86731.0,8,0.95,3,57,0,1,0,85,1,2,3.5,0
24783,43.0,Male,Germany,Marketing,Junior,5,149903.0,4,0.73,5,54,0,1,1,13,1,2,3.0,0
24784,48.0,Male,India,HR,Mid,12,137237.0,1,0.62,1,58,0,0,0,80,4,6,4.7,0
24785,50.0,Female,Canada,HR,Mid,18,103255.0,7,0.47,4,45,0,0,1,64,2,26,1.1,0
24786,36.0,Male,Canada,Sales,Lead,19,85537.0,7,0.8,1,53,1,0,0,3,4,6,4.7,0
24787,31.0,Other,India,Development,Lead,15,68863.0,4,0.8,3,57,1,1,0,27,0,24,1.7,0
24788,41.0,Female,USA,Marketing,Lead,10,149800.0,5,0.57,1,58,1,0,0,23,4,13,2.9,1
24789,43.0,Female,USA,Development,Lead,9,83130.0,5,0.69,1,57,1,0,1,10,0,8,1.5,0
24790,30.0,Other,Germany,Marketing,Lead,14,33902.0,4,0.99,2,53,0,1,0,82,0,11,3.6,0
24791,53.0,Other,India,Development,Junior,6,46579.0,9,0.66,2,36,1,1,1,71,4,27,4.5,0
24792,38.0,Female,Germany,Development,Mid,1,93267.0,9,,2,35,1,0,0,4,4,3,4.9,1
24793,40.0,Male,Germany,Sales,Lead,17,111524.0,6,0.83,3,56,0,1,0,52,1,4,4.4,0
24794,48.0,Male,UK,HR,Mid,15,108473.0,8,0.62,1,39,0,0,1,5,4,22,2.6,0
24795,58.0,Female,Germany,Support,Mid,3,67630.0,2,0.89,2,51,1,1,0,88,4,16,1.8,0
24796,55.0,Male,Germany,Development,Junior,9,93025.0,9,,4,54,1,0,1,33,4,27,4.6,0
24797,31.0,Female,UK,Support,Senior,4,65696.0,4,0.52,5,41,0,0,1,64,1,0,2.0,1
24798,51.0,Other,Germany,Sales,Mid,10,88645.0,4,0.52,2,53,0,0,1,90,1,17,3.8,0
24799,42.0,Male,Germany,Development,Lead,15,124684.0,2,0.77,4,39,1,1,0,58,3,5,1.2,0
24800,42.0,Male,Germany,Sales,Mid,8,46991.0,5,0.5,5,45,0,1,1,71,3,12,1.7,0
24801,55.0,Female,India,Support,Junior,16,32560.0,4,0.62,4,53,1,0,0,28,3,12,4.9,1
24802,30.0,Female,UK,Marketing,Senior,11,86499.0,8,0.79,3,54,0,0,0,49,0,27,4.0,1
24803,55.0,Male,USA,Development,Junior,13,101115.0,9,0.82,1,43,1,0,1,97,0,11,4.7,1
24804,33.0,Male,Germany,Sales,Lead,14,146151.0,7,0.92,1,53,0,0,0,27,1,21,4.3,1
24805,,Male,India,Support,Senior,4,77831.0,3,0.96,2,55,0,1,1,25,0,6,3.4,0
24806,41.0,Other,India,Development,Senior,4,33292.0,7,0.75,1,58,1,1,1,21,1,0,1.6,1
24807,27.0,Male,India,Support,Senior,3,64988.0,2,0.8,3,36,0,1,0,90,1,4,1.5,1
24808,57.0,Male,UK,Marketing,Lead,7,55436.0,8,0.52,5,58,0,1,1,99,0,8,4.0,1
24809,33.0,Female,UK,Development,Lead,4,66975.0,8,0.97,4,41,0,1,1,18,1,13,3.0,1
24810,52.0,Other,Canada,Sales,Junior,18,109650.0,9,0.82,4,35,1,0,0,3,0,21,4.6,1
24811,23.0,Female,Germany,Sales,Junior,11,91963.0,4,0.83,5,38,1,0,1,98,1,15,2.3,0
24812,37.0,Male,USA,Sales,Mid,6,74718.0,8,0.69,5,42,1,0,1,74,0,1,4.5,0
24813,22.0,Other,USA,Sales,Mid,5,130451.0,4,0.45,2,55,1,1,0,11,1,4,1.5,0
24814,25.0,Male,Canada,Development,Senior,18,131314.0,9,0.65,4,54,1,0,0,17,1,16,3.4,0
24815,22.0,Other,USA,Marketing,Mid,5,98111.0,7,0.49,5,44,1,1,1,20,4,5,4.6,0
24816,56.0,Other,Germany,Marketing,Senior,0,78998.0,4,0.5,5,53,0,1,1,66,1,0,2.5,0
24817,,Other,USA,Sales,Lead,0,141360.0,8,0.67,2,41,1,1,1,13,0,0,1.7,0
24818,52.0,Other,Germany,Sales,Lead,4,57450.0,9,1.0,1,52,0,1,0,8,3,17,4.1,0
24819,41.0,Other,UK,Sales,Lead,15,125365.0,8,0.54,1,58,1,1,1,30,2,27,4.5,1
24820,28.0,Other,UK,Sales,Lead,14,100594.0,3,0.98,4,51,0,0,1,46,3,4,1.3,0
24821,54.0,Female,Germany,Development,Senior,9,99923.0,7,0.87,5,41,0,1,1,83,4,10,2.3,0
24822,49.0,Female,Germany,Marketing,Junior,18,76074.0,8,0.57,2,47,1,0,1,9,0,8,3.6,0
24823,41.0,Male,UK,HR,Senior,6,39654.0,7,0.97,4,49,0,0,0,31,1,0,3.8,1
24824,53.0,Other,Germany,HR,Junior,15,98666.0,4,0.96,3,54,1,1,0,67,0,1,4.1,0
24825,30.0,Other,Canada,Marketing,Lead,4,121083.0,7,0.51,1,46,1,0,1,46,3,13,3.2,0
24826,55.0,Female,UK,Sales,Senior,13,82647.0,1,0.87,1,41,0,0,1,98,3,24,2.4,0
24827,35.0,Male,USA,HR,Lead,15,146519.0,3,0.48,3,50,1,0,1,65,1,4,3.1,0
24828,25.0,Male,UK,Development,Lead,7,,1,0.86,2,41,1,0,0,82,3,6,5.0,0
24829,50.0,Female,USA,Sales,Senior,16,,7,0.87,3,41,1,0,1,30,3,20,2.6,1
24830,36.0,Female,USA,Marketing,Senior,7,104787.0,2,0.99,2,52,1,1,1,41,1,29,2.1,0
24831,38.0,Other,Canada,Marketing,Mid,12,89550.0,2,0.51,4,47,0,0,0,94,3,9,2.3,1
24832,40.0,Female,UK,Support,Lead,2,144926.0,1,0.66,3,52,1,1,0,30,1,25,2.8,1
24833,59.0,Other,UK,Development,Senior,7,76896.0,2,0.51,2,47,1,0,0,40,4,5,1.4,0
24834,30.0,Male,Canada,Development,Mid,4,115853.0,3,1.0,3,58,1,1,0,11,0,0,3.8,0
24835,48.0,Other,UK,Support,Senior,10,,6,0.95,4,59,0,1,1,40,3,23,3.9,0
24836,36.0,Female,USA,Support,Junior,3,137066.0,3,0.45,1,55,0,0,1,57,0,27,1.0,0
24837,58.0,Other,Germany,Support,Mid,2,133673.0,5,0.4,1,53,1,1,1,27,4,4,3.0,0
24838,49.0,Other,Canada,Development,Mid,17,113397.0,1,,5,48,1,1,1,93,2,26,4.1,0
24839,25.0,Female,Canada,Support,Senior,4,94474.0,6,0.41,1,40,0,0,0,89,1,16,2.5,0
24840,42.0,Other,Germany,Development,Mid,12,87428.0,3,0.49,1,49,1,0,1,28,0,29,3.6,0
24841,55.0,Male,USA,Support,Mid,18,87382.0,6,0.91,4,40,1,1,0,18,4,1,2.8,0
24842,40.0,Other,Germany,HR,Senior,9,45040.0,1,0.45,2,45,1,0,1,67,3,17,3.6,0
24843,58.0,Female,UK,Marketing,Junior,8,136584.0,9,0.79,3,54,1,1,0,75,0,15,3.1,0
24844,25.0,Female,Germany,Development,Junior,5,107400.0,4,0.98,2,53,1,0,1,84,1,13,3.8,1
24845,58.0,Female,Canada,Sales,Lead,5,61254.0,2,0.44,5,51,0,0,1,46,4,12,3.6,0
24846,53.0,Other,India,Sales,Mid,17,50205.0,5,0.91,3,46,0,1,0,35,2,3,1.1,0
24847,33.0,Male,UK,Support,Lead,8,108739.0,4,0.67,3,50,0,0,0,92,0,15,3.9,0
24848,37.0,Female,Germany,Support,Lead,4,116899.0,4,0.56,4,39,1,1,0,0,3,9,2.5,0
24849,35.0,Female,Germany,Development,Lead,0,98303.0,7,0.89,4,57,0,1,0,56,1,13,3.7,0
24850,22.0,Male,USA,HR,Lead,8,38094.0,5,0.86,2,48,0,0,0,60,4,13,4.3,0
24851,53.0,Female,UK,Sales,Mid,18,119888.0,9,0.54,2,54,1,0,0,24,4,12,4.5,0
24852,42.0,Other,USA,Development,Junior,18,148279.0,2,0.93,4,41,0,1,1,41,3,7,3.6,1
24853,25.0,Female,Canada,Sales,Junior,14,52317.0,6,0.6,1,38,0,1,0,64,3,22,4.4,0
24854,30.0,Female,Canada,Marketing,Lead,4,97049.0,5,0.54,4,46,0,0,1,30,1,19,1.3,0
24855,43.0,Other,USA,Support,Mid,17,88768.0,4,0.74,1,43,0,0,1,27,0,3,2.0,0
24856,33.0,Male,UK,Development,Lead,5,70876.0,5,0.45,2,37,0,1,0,79,1,12,2.0,0
24857,51.0,Male,USA,Support,Senior,8,128632.0,4,,3,43,1,1,0,70,4,3,4.3,0
24858,51.0,Female,USA,Development,Lead,18,130118.0,5,0.71,2,41,0,0,0,96,1,26,1.9,0
24859,53.0,Other,UK,Support,Senior,1,120635.0,2,0.87,5,50,0,0,1,43,3,8,3.3,1
24860,57.0,Other,Canada,Support,Junior,18,99811.0,2,0.59,4,41,1,1,0,69,0,15,2.1,0
24861,28.0,Male,India,Development,Senior,5,112495.0,3,0.93,4,46,0,1,1,32,4,12,3.2,0
24862,38.0,Male,USA,Marketing,Junior,2,33084.0,8,0.88,2,45,1,0,0,46,1,2,2.3,0
24863,22.0,Male,USA,Sales,Mid,15,40000.0,6,0.67,3,49,1,1,1,19,1,8,1.8,0
24864,,Other,Germany,Development,Mid,4,116102.0,8,0.78,1,40,0,0,0,65,1,9,2.3,0
24865,59.0,Other,UK,Marketing,Lead,19,110443.0,3,0.67,2,55,1,0,0,89,2,20,2.5,0
24866,47.0,Other,Germany,HR,Junior,19,97630.0,1,0.77,5,44,1,1,0,26,2,2,1.9,0
24867,48.0,Female,Canada,Support,Mid,4,101194.0,1,0.76,4,50,0,1,1,32,3,27,1.2,0
24868,37.0,Female,Germany,Support,Junior,8,149918.0,7,0.89,4,51,1,1,0,82,4,26,2.3,0
24869,28.0,Male,UK,Sales,Senior,9,102411.0,9,0.78,3,39,1,1,0,50,0,18,4.6,0
24870,53.0,Male,USA,Sales,Lead,19,114878.0,9,0.59,1,44,0,0,0,73,2,10,1.1,0
24871,46.0,Female,USA,Support,Junior,13,83092.0,2,0.86,4,59,1,1,0,0,2,6,4.5,0
24872,52.0,Female,India,Support,Senior,6,130508.0,4,0.87,2,42,0,1,0,22,4,20,2.3,0
24873,37.0,Female,Canada,Development,Lead,0,,8,0.73,5,55,0,0,1,69,1,9,4.8,1
24874,35.0,Female,USA,Sales,Lead,14,50654.0,1,0.41,5,50,1,1,0,62,4,4,3.1,1
24875,46.0,Male,Germany,Development,Lead,2,55897.0,8,0.56,2,44,1,1,0,99,4,24,2.1,1
24876,51.0,Female,India,Development,Mid,5,119877.0,8,0.42,5,49,0,1,1,8,4,0,2.7,0
24877,28.0,Female,India,Support,Senior,10,99038.0,5,0.51,2,48,1,0,0,37,1,19,4.1,0
24878,33.0,Other,Canada,Sales,Junior,16,84204.0,1,0.56,2,46,0,1,0,92,2,11,4.9,0
24879,24.0,Male,India,Marketing,Junior,16,41557.0,4,0.5,3,50,0,1,0,6,2,2,1.4,0
24880,48.0,Male,UK,Sales,Lead,12,113256.0,5,0.57,1,35,1,0,0,40,1,26,2.7,0
24881,40.0,Other,Germany,Development,Junior,13,130771.0,5,0.93,5,45,0,1,0,50,4,8,3.9,0
24882,58.0,Male,India,Development,Senior,14,59104.0,2,0.79,5,42,0,0,0,63,0,2,4.5,0
24883,28.0,Male,USA,Support,Lead,19,142462.0,7,0.91,2,58,0,0,0,54,1,23,1.7,0
24884,37.0,Female,Germany,HR,Senior,16,144670.0,8,0.78,5,55,1,0,0,24,1,2,2.2,1
24885,53.0,Female,Canada,Sales,Junior,7,131605.0,5,0.92,5,38,1,1,0,41,4,10,2.3,0
24886,29.0,Male,India,Marketing,Senior,10,69749.0,7,0.7,1,40,1,0,1,23,3,0,3.0,0
24887,34.0,Other,Germany,Sales,Mid,18,33333.0,8,0.63,5,41,1,1,0,71,1,16,4.3,0
24888,32.0,Other,USA,Sales,Mid,8,89388.0,6,0.72,5,41,1,1,1,11,1,5,1.9,0
24889,41.0,Male,India,Development,Lead,19,48107.0,4,0.58,3,53,0,0,1,24,4,0,4.3,0
24890,39.0,Male,Canada,Support,Mid,12,105888.0,4,0.78,2,51,0,1,0,40,2,29,2.8,0
24891,58.0,Male,Canada,Marketing,Mid,6,136410.0,6,0.68,2,35,0,0,1,3,2,2,4.9,0
24892,27.0,Male,Canada,Marketing,Senior,2,43657.0,1,0.92,3,52,1,1,0,93,3,10,2.4,0
24893,41.0,Female,India,Sales,Lead,2,,1,0.44,3,35,1,0,0,30,1,19,2.2,1
24894,53.0,Female,India,Sales,Mid,1,31702.0,9,0.82,4,39,0,0,0,38,1,10,1.5,0
24895,50.0,Male,India,Marketing,Junior,1,44959.0,9,0.52,2,57,0,1,0,2,4,20,4.0,1
24896,25.0,Other,USA,Marketing,Lead,13,89843.0,6,0.86,4,58,0,0,1,0,4,29,1.4,0
24897,28.0,Female,Canada,HR,Junior,12,58943.0,3,0.94,5,54,1,1,0,17,4,13,2.3,1
24898,41.0,Male,Germany,HR,Mid,18,65221.0,6,0.67,5,43,1,0,1,90,0,0,3.0,1
24899,55.0,Other,Germany,Marketing,Mid,6,117151.0,2,0.61,4,36,0,0,0,30,4,5,3.0,0
24900,57.0,Female,India,Support,Junior,19,75009.0,3,0.72,1,39,0,0,0,83,2,11,3.7,0
24901,28.0,Female,Canada,HR,Lead,7,110954.0,4,0.9,3,51,1,1,1,23,0,9,3.4,0
24902,54.0,Male,Canada,Development,Senior,10,125532.0,6,0.66,3,51,1,0,1,73,4,26,2.1,0
24903,36.0,Other,India,Development,Lead,11,121524.0,5,0.8,5,46,0,1,1,65,1,12,1.3,0
24904,53.0,Male,USA,Development,Junior,1,147576.0,7,0.99,3,43,0,0,0,81,4,28,2.8,1
24905,,Female,Germany,Sales,Junior,0,93114.0,8,0.59,2,35,1,1,0,4,2,5,2.7,0
24906,50.0,Other,Germany,HR,Mid,10,115027.0,4,0.43,2,41,1,1,0,61,4,27,3.2,0
24907,46.0,Female,UK,Sales,Mid,8,115958.0,5,0.76,1,46,0,1,0,2,4,7,3.1,0
24908,26.0,Male,India,Support,Mid,19,50022.0,3,0.44,4,38,0,0,0,79,1,2,4.8,1
24909,35.0,Male,Germany,Marketing,Junior,13,,8,0.91,2,50,1,0,0,33,1,7,4.5,1
24910,56.0,Female,Germany,Marketing,Mid,13,95452.0,1,0.61,1,51,0,0,0,83,3,8,4.7,0
24911,23.0,Male,USA,Support,Senior,8,37226.0,9,0.87,4,36,1,0,0,9,0,20,3.7,0
24912,46.0,Male,India,HR,Mid,15,78928.0,6,0.78,2,46,0,0,0,97,2,28,3.3,1
24913,37.0,Female,India,Support,Lead,0,136315.0,6,0.74,2,53,1,1,1,73,1,17,2.9,0
24914,37.0,Other,Germany,Marketing,Mid,7,48246.0,1,0.96,3,41,0,1,0,48,0,9,4.3,0
24915,32.0,Female,Germany,Marketing,Mid,5,127824.0,7,0.49,3,40,1,0,0,16,3,9,4.9,1
24916,56.0,Female,Canada,Support,Junior,4,99772.0,2,0.81,1,54,1,0,1,26,0,17,1.6,1
24917,44.0,Other,UK,Sales,Mid,14,56196.0,8,0.8,4,36,0,1,0,95,1,27,1.1,0
24918,26.0,Male,Germany,Support,Mid,1,33126.0,5,0.85,1,49,0,1,0,39,0,3,3.9,0
24919,56.0,Other,India,Sales,Lead,18,135130.0,1,0.52,2,49,0,0,1,6,4,20,1.3,1
24920,50.0,Female,Canada,HR,Lead,0,97922.0,4,0.56,3,49,1,0,1,82,3,22,2.8,0
24921,26.0,Other,USA,Marketing,Senior,16,65985.0,2,0.41,1,52,0,1,0,48,0,25,4.6,1
24922,24.0,Male,India,Development,Junior,3,145527.0,4,0.82,1,41,1,0,0,17,2,9,1.9,0
24923,27.0,Other,Canada,Development,Junior,17,51611.0,1,0.97,4,46,0,0,1,76,1,24,1.7,1
24924,44.0,Other,India,Marketing,Senior,1,92451.0,8,0.67,5,59,1,0,1,65,1,23,4.9,0
24925,23.0,Female,India,Support,Mid,18,110844.0,6,0.68,5,42,1,0,0,75,2,21,3.4,1
24926,39.0,Other,India,Marketing,Lead,15,44056.0,2,0.41,3,47,1,1,1,20,0,8,2.2,1
24927,51.0,Female,Germany,Support,Senior,6,52094.0,6,0.81,3,38,1,0,1,4,0,10,3.1,0
24928,59.0,Male,Germany,Support,Lead,14,36030.0,9,0.6,4,41,1,1,0,29,1,26,2.4,0
24929,26.0,Other,UK,Marketing,Junior,2,128101.0,1,0.52,2,45,0,0,0,58,0,26,1.8,0
24930,32.0,Other,USA,Development,Lead,4,136224.0,3,0.73,2,36,0,0,1,36,0,29,1.5,0
24931,22.0,Female,USA,Marketing,Mid,14,30778.0,9,0.81,3,54,1,0,0,21,1,26,1.5,0
24932,31.0,Female,Germany,Support,Mid,7,90677.0,5,0.91,1,37,1,1,1,44,3,12,3.0,0
24933,47.0,Male,India,HR,Mid,18,74284.0,4,0.6,4,36,0,0,1,19,0,10,4.1,0
24934,54.0,Female,India,Development,Senior,2,73350.0,3,0.56,1,52,0,1,1,0,3,18,4.3,1
24935,48.0,Female,Canada,Support,Senior,0,,8,0.82,4,56,0,1,1,74,2,0,4.4,0
24936,33.0,Male,Canada,Development,Junior,14,69542.0,1,0.9,5,57,1,0,1,58,1,13,3.9,0
24937,23.0,Female,Canada,Sales,Mid,19,138489.0,6,0.44,2,44,1,1,1,5,3,26,2.7,0
24938,22.0,Female,USA,Marketing,Mid,3,139553.0,2,,1,40,1,0,1,81,3,18,3.9,0
